sigma,F_meas,F_fit,residual
1318.107,-0.991016341535596,-0.0192567491915511,-0.971759592344045
1318.589,-0.960507574931102,-0.0146175324471694,-0.945890042483932
1319.071,-0.950528779460141,-0.00997943938844481,-0.940549340071696
1319.553,-0.943103003320969,-0.00534317989904382,-0.937759823421925
1320.035,-0.920574724626047,-0.000709463581461855,-0.919865261044585
1320.518,-0.90613554720092,0.00393060325086263,-0.910066150451783
1321,-0.883221586429597,0.0085570971316975,-0.891778683561295
1321.482,-0.881687317025515,0.0131789203397364,-0.894866237365251
1321.964,-0.839666436758904,0.017795365486253,-0.857461802245157
1322.446,-0.830660703314729,0.0224057260072376,-0.853066429321967
1322.928,-0.832494254292813,0.0270092962717549,-0.859503550564568
1323.41,-0.820820907207901,0.0316053716901218,-0.852426278898023
1323.892,-0.81249569948981,0.0361932488219919,-0.848688948311802
1324.375,-0.793156489288489,0.0407817156973541,-0.833938204985843
1324.857,-0.758974982083284,0.045351070424414,-0.804326052507698
1325.339,-0.749072716123468,0.0499101230682291,-0.798982839191697
1325.821,-0.7186181784999,0.0544581758658055,-0.773076354365706
1326.303,-0.701771076219023,0.0589945327409566,-0.76076560895998
1326.785,-0.679892066202932,0.0635184994110242,-0.743410565613956
1327.267,-0.675072215289513,0.0680293834933784,-0.743101598782891
1327.749,-0.639150340232506,0.072526494611565,-0.711676834844071
1328.231,-0.603285997701642,0.0770091445011837,-0.680295142202825
1328.714,-0.574538976973537,0.0814858995727972,-0.656024876546334
1329.196,-0.57142702987163,0.0859375376342243,-0.657364567505855
1329.678,-0.54652857489814,0.0903726619890557,-0.636901236887196
1330.16,-0.542556548387541,0.0947905938784213,-0.637347142265962
1330.642,-0.535256226590793,0.0991906571798876,-0.63444688377068
1331.124,-0.503293805675456,0.10357217851112,-0.606865984186576
1331.606,-0.485865881725784,0.107934487333162,-0.593800369058946
1332.088,-0.464046280742801,0.112276916053246,-0.576323196796047
1332.571,-0.450263369564235,0.116607744876185,-0.566871114440419
1333.053,-0.442790803653613,0.120908378229041,-0.563699181882655
1333.535,-0.414155958309403,0.125187146038212,-0.539343104347615
1334.017,-0.387327999200664,0.129443393521776,-0.51677139272244
1334.499,-0.376341431913756,0.133676469351233,-0.51001790126499
1334.981,-0.357789141952432,0.137885725751412,-0.495674867703845
1335.463,-0.333888604737957,0.1420705185998,-0.475959123337758
1335.945,-0.322268875609195,0.146230207525317,-0.468499083134512
1336.427,-0.297994229822717,0.150364156006509,-0.448358385829226
1336.91,-0.276219860007595,0.154480225558564,-0.43070008556616
1337.392,-0.252542078662444,0.158560742802407,-0.41110282146485
1337.874,-0.227260966029833,0.16261363281736,-0.389874598847193
1338.356,-0.210476547038001,0.166638275459352,-0.377114822497352
1338.838,-0.193300176533391,0.170634054915981,-0.363934231449372
1339.32,-0.182113599280763,0.174600359800948,-0.356713959081711
1339.802,-0.160447319963282,0.178536583247814,-0.338983903211096
1340.284,-0.120791123182634,0.182442123003067,-0.303233246185701
1340.766,-0.127039353459107,0.186316381518465,-0.313355734977572
1341.249,-0.113328796795747,0.190166704253236,-0.303495501048983
1341.731,-0.0764125975717889,0.193976558966855,-0.270389156538644
1342.213,-0.0674677585702952,0.197753367736124,-0.26522112630642
1342.695,-0.0331798139868429,0.201496552753419,-0.234676366740262
1343.177,-0.0350633479361289,0.205205541367242,-0.240268889303371
1343.659,-0.00246297445206878,0.208879766170035,-0.211342740622104
1344.141,-0.00110330748787213,0.212518665085193,-0.213621972573065
1344.623,0.0272077690838177,0.216121681453265,-0.188913912369448
1345.105,0.0272609214708481,0.219688264117297,-0.192427342646449
1345.588,0.0629045228370408,0.223225151520629,-0.160320628683588
1346.07,0.0942150718301225,0.226717157339665,-0.132502085509542
1346.552,0.106631805653743,0.230171108737619,-0.123539303083876
1347.034,0.146173720836869,0.23358647741633,-0.0874127565794615
1347.516,0.163993733988454,0.236962740994205,-0.0729690070057512
1347.998,0.187857121797338,0.24029938308634,-0.0524422612890025
1348.48,0.197021141032153,0.243595893383687,-0.0465747523515346
1348.962,0.238950538541228,0.24685176773133,-0.00790122919010117
1349.445,0.262010793926022,0.250073134691168,0.0119376592348537
1349.927,0.281961084159484,0.253246162810177,0.0287149213493065
1350.409,0.290694553600369,0.256377079207759,0.0343174743926098
1350.891,0.314994969414943,0.259465405122444,0.0555295642924992
1351.373,0.342690648848663,0.262510668323935,0.0801799805247278
1351.855,0.341852189226074,0.265512403185495,0.0763397860405793
1352.337,0.369141697950729,0.268470150755363,0.100671547195366
1352.819,0.399425382505077,0.271383458827137,0.12804192367794
1353.302,0.426175923215601,0.274257786131461,0.15191813708414
1353.784,0.438383336797255,0.277080791431958,0.161302545365297
1354.266,0.462234209040739,0.279858040887401,0.182376168153338
1354.748,0.483010947743271,0.282589109970371,0.2004218377729
1355.23,0.501883350780485,0.285273581235104,0.216609769545381
1355.712,0.523541806106332,0.287911044381516,0.235630761724815
1356.194,0.539179311752969,0.29050109631811,0.248678215434859
1356.676,0.536872825830669,0.293043341223789,0.243829484606879
1357.158,0.574709006527716,0.295537390608562,0.279171615919154
1357.641,0.571612853253601,0.297987886212331,0.27362496704127
1358.123,0.605117405888151,0.300384306766677,0.304733099121474
1358.605,0.617674110087851,0.302731410155031,0.314942699932819
1359.087,0.63469561435223,0.30502883781192,0.32966677654031
1359.569,0.641036097258349,0.307276238789538,0.333759858468811
1360.051,0.643529377460702,0.309473269811553,0.334056107649149
1360.533,0.649858983691109,0.311619595325764,0.338239388365345
1361.015,0.709301774758632,0.31371488755554,0.395586887203092
1361.498,0.704148938936516,0.315763013488054,0.388385925448462
1361.98,0.731886679551151,0.317755179663143,0.414131499888008
1362.462,0.750668331807615,0.319695375751249,0.430972956056366
1362.944,0.7715398548231,0.321583305585235,0.449956549237865
1363.426,0.779455487791543,0.323418681012876,0.456036806778667
1363.908,0.817082269983537,0.325201221941051,0.491881048042486
1364.39,0.820997130746216,0.326930656378693,0.494066474367522
1364.872,0.834112969503201,0.328606720478498,0.505506249024703
1365.354,0.847690835754451,0.330229158577379,0.517461677177071
1365.837,0.864885513722697,0.331800921350597,0.5330845923721
1366.319,0.872642426146051,0.333315260880332,0.539327165265719
1366.801,0.861188364937313,0.334775256440625,0.526413108496688
1367.283,0.885486669901091,0.336180685502028,0.549305984399063
1367.765,0.898919500917883,0.337531333902744,0.561388167015138
1368.247,0.927401897943959,0.338826995881469,0.58857490206249
1368.729,0.928768711011283,0.340067474108942,0.588701236902341
1369.211,0.922024330227417,0.341252579718211,0.580771750509206
1369.693,0.943591955775407,0.342382132333592,0.601209823441815
1370.176,0.952870631042428,0.343458129916199,0.609412501126229
1370.658,0.96234909173773,0.344475953404455,0.617873138333275
1371.14,0.993717389683997,0.345437733677333,0.648279656006664
1371.622,0.985341635365474,0.346343324605595,0.638998310759879
1372.104,0.977332929341403,0.347192588676513,0.63014034066489
1372.586,0.997616222245961,0.34798539701496,0.649630825231001
1373.068,1.01013983478814,0.348721629403171,0.661418205384972
1373.55,1.01253625775168,0.349401174299175,0.663135083452507
1374.032,1.04174821199494,0.350023928853905,0.691724283141034
1374.515,1.05088324339901,0.350590913739277,0.700292329659737
1374.997,1.04160562397469,0.351099695635839,0.690505928338847
1375.479,1.07135705877137,0.351551430802369,0.719805627968999
1375.961,1.06751699894517,0.351946051323918,0.71557094762125
1376.443,1.06832509572636,0.352283498043938,0.716041597682423
1376.925,1.08101190041928,0.352563720573361,0.728448179845916
1377.407,1.07233247440223,0.352786677298319,0.719545797103908
1377.889,1.09602203912739,0.35295233538653,0.743069703740855
1378.372,1.1101363260802,0.353060835955748,0.757075490124449
1378.854,1.09910065719996,0.353111714455645,0.745988942744319
1379.336,1.11296488378135,0.353105248550796,0.759859635230552
1379.818,1.10556027757125,0.353041440590372,0.752518836980875
1380.3,1.10554359038995,0.352920301716818,0.752623288673131
1380.782,1.09900267413105,0.352741851864151,0.7462608222669
1381.264,1.12598193076137,0.3525061197549,0.773475811006475
1381.746,1.11180631232086,0.352213142895697,0.759593169425158
1382.229,1.12010744079661,0.351862181645781,0.768245259150832
1382.711,1.11259261825342,0.351454744421428,0.761137873831989
1383.193,1.10849281711874,0.350990227748935,0.757502589369807
1383.675,1.11333425972422,0.350468704218543,0.762865555505674
1384.157,1.10629635847412,0.349890255162368,0.75640610331175
1384.639,1.11351837584529,0.349254970641931,0.764263405203355
1385.121,1.11379851438702,0.348562949434344,0.765235564952672
1385.603,1.09684540672098,0.347814299017165,0.749031107703817
1386.085,1.11516147554113,0.347009135551917,0.768152339989213
1386.568,1.09137470738908,0.34614573789038,0.745228969498699
1387.05,1.10280761648047,0.345227814892665,0.757579801587806
1387.532,1.09315831049573,0.344253779554224,0.748904530941509
1388.014,1.08022396241712,0.34322378259886,0.737000179818263
1388.496,1.06741148529872,0.342137983331963,0.725273501966761
1388.978,1.06467825226633,0.340996549616086,0.723681702650242
1389.46,1.07733657651735,0.339799657845201,0.737536918672151
1389.942,1.10012247132075,0.338547492917646,0.761574978403102
1390.425,1.06567837313437,0.337237478965131,0.728440894169235
1390.907,1.07163110745243,0.335875242654622,0.735755864797804
1391.389,1.07277426248227,0.334458339063557,0.738315923418714
1391.871,1.05964749177819,0.332986986828602,0.726660504949591
1392.353,1.06200753896556,0.331461412936007,0.730546126029552
1392.835,1.0541116177407,0.329881852686789,0.724229765053911
1393.317,1.02426712187084,0.328248549660651,0.696018572210184
1393.799,1.04509323519398,0.326561755678635,0.71853147951534
1394.281,1.05144235161882,0.324821730764505,0.72662062085432
1394.764,1.05279752044398,0.323024968349141,0.729772552094841
1395.246,1.03013642272207,0.321179185237188,0.708957237484883
1395.728,1.0279644301769,0.319281000674114,0.708683429502784
1396.21,1.02716237699918,0.317330707099956,0.709831669899225
1396.692,1.01650022744988,0.315328604945554,0.70117162250433
1397.174,1.02027469586011,0.313275002586478,0.706999693273635
1397.656,1.00886223663103,0.311170216295744,0.69769202033529
1398.138,1.01617161423377,0.309014570195309,0.707157044038462
1398.62,1.00602241320933,0.306808396206366,0.69921401700296
1399.103,0.986857009651207,0.304547300818223,0.682309708832984
1399.585,0.982645162251568,0.302240994719264,0.680404167532304
1400.067,0.972536900192987,0.299885203520334,0.672651696672653
1400.549,0.982603558295176,0.297480289834436,0.68512326846074
1401.031,0.967165831447264,0.295026623807402,0.672139207639863
1401.513,0.982693144607698,0.29252458306112,0.690168561546578
1401.995,0.947345412804156,0.28997455263564,0.657370860168516
1402.477,0.938929671133463,0.287376924930116,0.651552746203347
1402.959,0.950210494761491,0.284732099642652,0.665478395118839
1403.442,0.931843540636844,0.282034851090888,0.649808689545956
1403.924,0.923332696960321,0.279296762840534,0.644035934119787
1404.406,0.905640834421757,0.27651272015894,0.629128114262816
1404.888,0.913141248462461,0.273683151330525,0.639458097131936
1405.37,0.869624994592334,0.270808491621039,0.598816502971295
1405.852,0.87319797838979,0.267889183210828,0.605308795178962
1406.334,0.828412725501654,0.264925675127014,0.563487050374639
1406.816,0.831373471643072,0.261918423174637,0.569455048468436
1407.299,0.805199212960229,0.25886151629298,0.546337696667249
1407.781,0.81345116033337,0.255768082450023,0.557683077883347
1408.263,0.799913414219933,0.252632313110801,0.547281101109132
1408.745,0.784138790607605,0.249454690496237,0.534684100111368
1409.227,0.759672065551943,0.246235703245361,0.513436362306582
1409.709,0.773953975176306,0.242975846340387,0.53097812883592
1410.191,0.739858055671732,0.239675621030788,0.500182434640944
1410.673,0.737165753296866,0.236335534756455,0.500830218540411
1411.156,0.733714108857574,0.232949049254551,0.500765059603024
1411.638,0.720926914981058,0.229530707730595,0.491396207250464
1412.12,0.70061321734541,0.226074065017627,0.474539152327783
1412.602,0.67560297247894,0.222579652541795,0.453023319937145
1413.084,0.664052406977117,0.219048007521154,0.445004399455962
1413.566,0.66686213750247,0.215479672883293,0.451382464619177
1414.048,0.652650190784511,0.211875197182062,0.440774993602449
1414.53,0.630876813619645,0.208235134513472,0.422641679106174
1415.012,0.629499432871066,0.204560044430717,0.424939388440349
1415.495,0.592770414245798,0.20084276026221,0.391927653983588
1415.977,0.569783981758407,0.197099245689979,0.372684736068428
1416.459,0.548199396608551,0.193322415443214,0.354876981165337
1416.941,0.541880295925878,0.189512850048107,0.352367445877771
1417.423,0.526557956906384,0.185671135050717,0.340886821855667
1417.905,0.49946796681234,0.181797860927174,0.317670105885166
1418.387,0.464599212972191,0.177893622993131,0.28670558997906
1418.869,0.464746012780472,0.173959021312467,0.290786991468005
1419.352,0.421682397199117,0.169986405278019,0.251695991921098
1419.834,0.40322363078163,0.16599283498771,0.23723079579392
1420.316,0.41402509052466,0.16197072998601,0.25205436053865
1420.798,0.398799404086354,0.157920708411452,0.240878695674902
1421.28,0.397573939190497,0.153843392683526,0.243730546506971
1421.762,0.360919003626449,0.149739409407209,0.211179594219241
1422.244,0.353788395249023,0.145609389276887,0.208179005972135
1422.726,0.34895924197842,0.141453966979641,0.20750527499878
1423.208,0.312238811800148,0.137273781097925,0.174965030702223
1423.69,0.339094622764909,0.133069474011633,0.206025148753276
1424.173,0.29642907383073,0.128832896514955,0.167596177315774
1424.655,0.285111494858214,0.124582242177909,0.160529252680305
1425.137,0.272793971505402,0.120309416931414,0.152484554573988
1425.619,0.263825002083093,0.1160150773614,0.147809924721693
1426.101,0.229303194966837,0.11169988335297,0.117603311613867
1426.583,0.235541368596889,0.107364497989211,0.128176870607679
1427.065,0.201174891478081,0.103009587449517,0.0981653040285637
1427.547,0.204479642179756,0.0986358209074106,0.105843821272345
1428.03,0.157464345303275,0.0942347400630421,0.0632296052402329
1428.512,0.141771270452811,0.0898252448772403,0.0519460255755704
1428.994,0.118324819452285,0.0853989195545059,0.0329258998977791
1429.476,0.10895863112834,0.08095644421967,0.0280021869086702
1429.958,0.0957577443716762,0.0764985014741294,0.0192592428975468
1430.44,0.0817288481369847,0.072025776291177,0.0097030718458077
1430.922,0.0545483714428485,0.0675389559109544,-0.0129905844681059
1431.404,0.0381773833716643,0.063038729735068,-0.0248613463634037
1431.886,0.0304013230695563,0.0585257892208888,-0.0281244661513324
1432.369,0.0259986990119838,0.0539914278749566,-0.0279927288629728
1432.851,0.0133635842040842,0.0494551179754564,-0.0360915337713722
1433.333,-0.0283910650784378,0.0449081808301922,-0.07329924590863
1433.815,-0.0444098994353048,0.0403513150595406,-0.0847612144948454
1434.297,-0.0627084794029411,0.0357852208064161,-0.0984937002093572
1434.779,-0.0724780354545622,0.0312105996289057,-0.103688635083468
1435.261,-0.105291008000261,0.0266281543926817,-0.131919162392943
1435.743,-0.11612215738711,0.0220385891632129,-0.138160746550323
1436.226,-0.13641673825453,0.0174330676909522,-0.153849805945482
1436.708,-0.173338870354792,0.0128313678215067,-0.186170238176299
1437.19,-0.189759620022553,0.0082246677412255,-0.197984287763778
1437.672,-0.229711747353475,0.00361367523501462,-0.23332542258849
