group,kind,keep,path,dup_with
5,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,2026国赛各类AI实用工具和提示词汇总！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx
5,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\2026国赛各类AI实用工具和提示词汇总！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,2026国赛各类AI实用工具和提示词汇总！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx
5,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI论文检查与获奖预测！数学建模论文全维度自查与获奖预测提示词！（标准版）.docx,2026国赛各类AI实用工具和提示词汇总！\数学建模论文全维度自查与获奖预测提示词！（标准版）.docx
6,INNER,keep,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx
6,INNER,dup,2026数学建模核心资料\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词(1).docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx
6,INNER,dup,2026数学建模核心资料\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx
6,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模论文撰写AI提示词.docx
7,INNER,keep,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx
7,INNER,dup,2026数学建模核心资料\AI+数学建模提示词汇总！\数学建模问题求解AI提示词(1).docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx
7,INNER,dup,2026数学建模核心资料\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx
7,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\数学建模问题求解AI提示词.docx
8,INNER,keep,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\（最新版）AI+数学建模万能建模求解提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\（最新版）AI+数学建模万能建模求解提示词.docx
8,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\AI+数学建模提示词汇总！\（最新版）AI+数学建模万能建模求解提示词.docx,2026国赛AI助攻资料合集\AI+数学建模提示词汇总！\（最新版）AI+数学建模万能建模求解提示词.docx
9,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\01_数学建模国赛【赛题分析】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\01_数学建模国赛【赛题分析】万能提示词.docx
9,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\01_数学建模国赛【赛题分析】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\01_数学建模国赛【赛题分析】万能提示词.docx
10,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\02_数学建模国赛【数据预处理】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\02_数学建模国赛【数据预处理】万能提示词.docx
10,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\02_数学建模国赛【数据预处理】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\02_数学建模国赛【数据预处理】万能提示词.docx
11,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\03_数学建模国赛【问题求解】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\03_数学建模国赛【问题求解】万能提示词.docx
11,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\03_数学建模国赛【问题求解】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\03_数学建模国赛【问题求解】万能提示词.docx
12,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\04_数学建模国赛【模型检验】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\04_数学建模国赛【模型检验】万能提示词.docx
12,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\04_数学建模国赛【模型检验】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\04_数学建模国赛【模型检验】万能提示词.docx
13,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\05_数学建模国赛【论文写作】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\05_数学建模国赛【论文写作】万能提示词.docx
13,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\05_数学建模国赛【论文写作】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\05_数学建模国赛【论文写作】万能提示词.docx
14,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\06_数学建模国赛【图表美化】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\06_数学建模国赛【图表美化】万能提示词.docx
14,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\06_数学建模国赛【图表美化】万能提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\06_数学建模国赛【图表美化】万能提示词.docx
15,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI图表美化！数学建模论文图表AI国奖级美化提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI图表美化！数学建模论文图表AI国奖级美化提示词.docx
15,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\AI图表美化！数学建模论文图表AI国奖级美化提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI图表美化！数学建模论文图表AI国奖级美化提示词.docx
16,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI论文优化！数学建模国赛论文国奖级AI优化升级提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI论文优化！数学建模国赛论文国奖级AI优化升级提示词.docx
16,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\AI论文优化！数学建模国赛论文国奖级AI优化升级提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\AI论文优化！数学建模国赛论文国奖级AI优化升级提示词.docx
17,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\数学建模国赛AI一键式全流程超级提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\数学建模国赛AI一键式全流程超级提示词.docx
17,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI全流程解题与论文写作提示词！\数学建模国赛AI一键式全流程超级提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI全流程解题与论文写作提示词！\数学建模国赛AI一键式全流程超级提示词.docx
18,INNER,keep,2026国赛AI助攻资料合集\数学建模国赛AI论文检测与获奖预测万能提示词！\AI痕迹检测！数学建模论文AI痕迹自动检测与诊断提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI论文检测与获奖预测万能提示词！\AI痕迹检测！数学建模论文AI痕迹自动检测与诊断提示词.docx
18,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\数学建模国赛AI专属助攻资料合集！\数学建模国赛AI论文检测与获奖预测万能提示词！\AI痕迹检测！数学建模论文AI痕迹自动检测与诊断提示词.docx,2026国赛AI助攻资料合集\数学建模国赛AI论文检测与获奖预测万能提示词！\AI痕迹检测！数学建模论文AI痕迹自动检测与诊断提示词.docx
19,INNER,keep,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc
19,INNER,dup,2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\最新版！2026数学建模国赛标准论文Word模板.doc,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc
19,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\最新版！2026数学建模国赛标准论文Word模板.doc,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc
19,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc
19,INNER,dup,A157 2026数学建模国赛备战冲刺资料合集！\2026老哥！2026国赛最强备战资料！3天速成国奖配套资料！\最新版！2026数学建模国赛标准论文Word模板.doc,2026国赛论文写作模版\最新版！2026数学建模国赛标准论文Word模板.doc
20,INNER,keep,2026数学建模核心资料\数学建模国赛20个热门问题答疑资料仅供参考严禁抄袭(1).docx,2026数学建模核心资料\数学建模国赛20个热门问题答疑资料仅供参考严禁抄袭(1).docx
20,INNER,dup,2026数学建模核心资料\数学建模国赛20个热门问题答疑资料仅供参考严禁抄袭.docx,2026数学建模核心资料\数学建模国赛20个热门问题答疑资料仅供参考严禁抄袭(1).docx
21,INNER,keep,2026数学建模核心资料\2025国赛创新型算法+源代码汇总！\优化类创新型算法+源代码\1. 遗传算法（GA）+ 模拟退火（SA）组合模型案例题目+源代码(1).docx,2026数学建模核心资料\2025国赛创新型算法+源代码汇总！\优化类创新型算法+源代码\1. 遗传算法（GA）+ 模拟退火（SA）组合模型案例题目+源代码(1).docx
